comm_type,comm_group,comm_group_size,msg_size,stage,dst,src,additional,_elapsed_time,algbw,busbw,count
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronEmbedding,None,None,,None,None,None,1
CommType.reduce_scatter,CommGroup.dp_group,1,2511929344,step,None,None,,None,None,None,1
CommType.all_gather,CommGroup.dp_group,1,1255964672,step,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,0,step._allreduce_layernorm_grads,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,4,step.check_for_nan,None,None,,None,None,None,1
CommType.epoch_end,None,None,0,,None,None,,None,None,None,1
